reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
adef2005-9655-4f1e-a975-06ea98498233,Julián Buitrago,"I am paying every month, and I can not use it on my TV, Netflix every day is bad",1,0,8.117.0 build 3 50695,2024-06-11 03:06:44,8.117.0 build 3 50695
2a9f5212-38a2-4111-ab86-8ee866f382a5,Savannah Rosales,haven't been able to open app on phone (samsung s21) in over a month. no updates for app either. not what I'm paying for.,2,0,8.117.0 build 3 50695,2024-06-11 02:53:03,8.117.0 build 3 50695
679ddacb-920e-47ba-840e-daa885ad0553,Jayseth Canubas,love this!,5,0,8.104.0 build 5 50619,2024-06-11 02:49:39,8.104.0 build 5 50619
bcdc4ade-2d53-40ed-af89-1f63117605ef,Paulo Ordóñez,Casting not working on tv,1,0,8.117.0 build 3 50695,2024-06-11 02:48:18,8.117.0 build 3 50695
54c6c01b-da84-435c-856d-d9a93fa74e3c,Chetari Sin,"It used to be straight forward. But considering my dad has a profile for me and I live in a different state, I can no longer use Netflix. ""Oh you can make an account for yourself"" the hell I will. America has made it so hard to survive and my dad allowed me to use his account. But considering Netflix is money hungry, I can't watch Pokemon or anime that is on Netflix",1,0,8.117.0 build 3 50695,2024-06-11 02:20:31,8.117.0 build 3 50695
87d69330-918c-4178-bbc2-e8d4c2a36689,dipti manchekar,Goodbye. Have a great business ahead!,4,0,,2024-06-11 02:18:52,
9c12661d-336b-454d-9493-67775907b891,Michael R,Forcing me to have this on my phone? Fk u,1,0,8.5.0 build 14 40044,2024-06-11 00:08:59,8.5.0 build 14 40044
2770c614-5237-4442-8925-36ef668cea8b,Akira babe,"Can't cast to my chromecast. I do a lot of traveling and being able to cast to my device that plugs into hotel TVs is imperative. Add in their outrageous prices, restrictive ""one household only"" garbage, and having to connect to my home WiFi once a month, and Netflix is just not worth keeping anymore.",1,0,8.114.0 build 19 50680,2024-06-11 00:02:15,8.114.0 build 19 50680
68954638-2970-4355-a15c-e60c22576840,Deanna Artice,"The shows are all good, but I dont like the household feature because my family lives in multiple places, and we want to use the same account. It is less money.",2,0,,2024-06-11 00:00:26,
2ca9c8aa-5a6d-4ce2-a679-eca001082073,William Bridgers,I hate it. Most of the movies and shows me and my daughter want to watch we can not unless I change my plan and give them more money. So we barely watch it anymore. Definitely a waste of money. Will be cancelling my subscription.,1,0,8.117.0 build 3 50695,2024-06-10 22:02:42,8.117.0 build 3 50695
965adba4-a406-45fe-8ca0-882a6168dc9c,Iain Walker,"A near 20% price increase for mediocre new content. Can we expect some quality content, or is it the same tired B-grade movies and decades old movies? If I spend nearly half an hour looking for something decent to watch, I think a discount is more appropriate.",1,23,8.117.0 build 3 50695,2024-06-10 22:01:17,8.117.0 build 3 50695
7c3fed90-d291-4234-b8d1-3623ef8312eb,Ayobami Oreayo,Good,5,0,8.117.0 build 3 50695,2024-06-10 22:00:04,8.117.0 build 3 50695
6ebd5309-55d6-443e-bbf0-9d37fa787848,Christina Montoya,Need help with the Netflix app I can't get past the opening screen. Help me fix the issue or I will be forced to cancel my subscription due to not being able to use Netflix.,2,0,8.117.0 build 3 50695,2024-06-10 22:00:03,8.117.0 build 3 50695
7b2ead16-5ce6-43e3-87ac-1786a0f90912,Kelvin Odudu,How to,5,0,7.120.6 build 63 35594,2024-06-10 21:58:42,7.120.6 build 63 35594
a611bb95-69d5-4706-b51b-445bb5e23501,Michael Obidigbo,I will say that the app is great and it allows me to watch movies that are older,5,0,,2024-06-10 21:56:16,
6c5dc4ca-c63f-4861-9dc7-3fd51c31a2f4,Beth Braggart,Trash Trash,1,0,,2024-06-10 21:46:37,
afb92e22-3a69-47ae-b1f2-cfa559e4e993,Mike Wilson,"You erroneously labeled my phone and tablet as not belonging to my account and no matter what I do, it won't recognize then as mobile devices belonging to my account. You've now lost a subscription due to your greedy practices",1,0,8.117.0 build 3 50695,2024-06-10 21:45:44,8.117.0 build 3 50695
21551e0f-9518-41d1-a14f-76743197d46b,Fluxie,We hate streaming services 'round these parts,1,0,8.59.1 build 12 50370,2024-06-10 21:28:28,8.59.1 build 12 50370
5eb24cac-6d60-40b0-9c53-92b759ec3b31,ATW Google,Why can't I remove this off my phone? I don't want to watch men kissing et etc etc... way to woke for me.. I wish you lot maintained some moral values instead of trying brainwash everyone with suggestive psy ops.,1,0,,2024-06-10 21:23:05,
16a18801-3289-4a06-a6ee-f3c07e77aa33,Theresa Davidson,I love Netflix but now everytime I go to watch something there's a stupid narrator describing the movie to me or the show and I don't like that I want it off of here because if I wanted to watch that then I would go and I would watch something else that narrates and tells me things,2,0,8.117.0 build 3 50695,2024-06-10 21:22:40,8.117.0 build 3 50695
11f19ef8-de55-4fb9-9c4d-494963ec5680,E C,Netflix cancel me and doesn't want me paying $9.99 every month. Ok end the relationship since 2010. Goodbye.,1,1,8.108.0 build 2 50642,2024-06-10 21:00:08,8.108.0 build 2 50642
8b03a83e-2383-493d-bbf0-4925275d16b9,nik8888nik,Interface usually great but chromecast had recently stopped working. The app is virtually useless for me without this facility.,3,0,8.117.0 build 3 50695,2024-06-10 20:46:59,8.117.0 build 3 50695
f24c637a-25f3-4a53-9a71-f171f9f4d875,Abdii Najiib,5 best movies apps 👌😍😌,5,0,8.117.0 build 3 50695,2024-06-10 20:39:09,8.117.0 build 3 50695
b7593a9a-06f6-4e79-afc0-6f207b3f7e37,Joel Burman,Paid for additional supported version is not compatible with many TV supported apps and not compatible with any form of casting. Absurd and useless.,1,0,8.117.0 build 3 50695,2024-06-10 20:32:20,8.117.0 build 3 50695
3a7e84b3-730c-4820-8dba-b65644d7dd4c,Oluebube Okafor,update required without any guild just kept me stranded,1,0,8.117.0 build 3 50695,2024-06-10 20:28:14,8.117.0 build 3 50695
cdc98579-d38b-4852-94fc-d11b37bcb35f,Psystrike,biscut ke series cancel karwao,1,0,,2024-06-10 20:07:10,
222623e5-f874-4c79-b28b-fa4927bfc6d3,Naser Barati,Nice,4,0,8.105.0 build 9 50623,2024-06-10 19:52:07,8.105.0 build 9 50623
b55c7ee2-e017-4e4e-b025-bad53e03d052,Lunga Thomas,Satisfied,5,0,8.117.0 build 3 50695,2024-06-10 19:16:12,8.117.0 build 3 50695
4f9fa2b3-e763-4d25-8a5f-178dcfc7ad3e,Tezuka Ryu,Why my s23ultra got only L3 SD not L1 HD please fix this bug,1,0,8.117.0 build 3 50695,2024-06-10 19:10:12,8.117.0 build 3 50695
bc1479ce-79b8-4dc0-961a-0b9aa5b1363a,Katumba Henry,We need to pay via mobile money,1,0,8.117.0 build 3 50695,2024-06-10 18:59:29,8.117.0 build 3 50695
a7202d0f-633c-4efe-9f15-74f2afd44995,Nnamani Chimuanya,Thanks for giving me this app,5,0,8.73.0 build 11 50438,2024-06-10 18:49:19,8.73.0 build 11 50438
1bdb95fa-6b32-4afe-ad00-35e858885421,Layla Waskiewicz,It has everything and more,5,0,8.117.0 build 3 50695,2024-06-10 18:40:36,8.117.0 build 3 50695
d49819c4-6d97-4a25-b631-0910caae6947,David Stephenson,"I hate that you can't disable the games on it, they are pointless as I can simply use the play store for that reason if I even wanted games in the first place.",2,0,,2024-06-10 18:26:59,
86cf2b30-afe9-475f-aea3-8f72a32f3c22,Mohamed Elzoghby,I don't know why it's not working I've been trying to delete it nd download it for like 5 times!,1,0,8.118.0 build 5 50699,2024-06-10 18:13:57,8.118.0 build 5 50699
246829d1-be92-49a1-8302-c24f00acde40,Owethu Xaba,I love it 💖 very entertaining and educational 💕it makes you have the Access to download movies anytime and anywhere 💙,5,0,,2024-06-10 18:12:46,
3b18d1c3-cd6d-4607-a13c-c405a49cc423,Megan F,Well is a very deep subject! I haven't had Netflix since the wrongfully firing of Kevin Spacey! Kevin was keeping all afloat. Can't even release his movie he worked so hard on. Shame,1,0,8.51.0 build 6 50325,2024-06-10 18:05:34,8.51.0 build 6 50325
c9f4cc0e-9092-417f-87f8-f0c4368183a9,Peace Banda,V good,1,0,,2024-06-10 18:02:35,
b7b807c0-3d66-485f-898b-2ef3ec114ffd,Temperance Biondi,The app alone is perfect. The best there is atm. However when it comes to the customer support and the change of the payment method the Greeks agony were not as bad. Please change something because it is not possible that one needs to wait 15min to find the agent in chat and then to receive robotic FAQs that after 3-4years of using the app I know already in my sleep.,3,0,7.26.1 build 27 34479,2024-06-10 18:01:37,7.26.1 build 27 34479
1a0b485b-6cea-4871-b920-f59e248d0856,Joshua Mellons,I played GTA,4,0,8.113.2 build 27 50674,2024-06-10 17:54:50,8.113.2 build 27 50674
3ff3c35f-a337-468b-bce6-d65545ebae31,Sankoju Nagaraj,App doesn't open the firstime after click,2,0,8.117.0 build 3 50695,2024-06-10 17:18:27,8.117.0 build 3 50695
de205e49-f029-4126-9590-0c1db2dadc50,Brent Swim,Theyre so greedy they wont even let you use a chromecast with the basic plan.,1,0,8.117.0 build 3 50695,2024-06-10 17:12:45,8.117.0 build 3 50695
148ed54a-ca3a-4236-a87c-ff36c620bb16,Hart Ngowari Precious,It's extraordinary I love it,5,0,8.78.0 build 16 50463,2024-06-10 17:03:29,8.78.0 build 16 50463
f4b7cdc6-ab7b-4c13-ac0a-458c84877c21,Mani Matharoo,Best 👍,4,0,8.117.0 build 3 50695,2024-06-10 17:03:14,8.117.0 build 3 50695
bc7e410b-6131-4361-873d-07983a5db2ec,Tanu Kumbhare,Good,5,0,8.117.0 build 3 50695,2024-06-10 16:45:01,8.117.0 build 3 50695
930198ec-5214-48c4-bf12-def954852ab2,Tagonn's Let's Plays (Tagonn),"Netflix service is nothing but a money grab if I want to use my account in more than one household that's my choice, it's not your right to dictate where I can use it. Fix this or I will cancel my subscription and never return and I'll spread word about your BS.",1,2,8.90.0 build 3 50518,2024-06-10 16:44:55,8.90.0 build 3 50518
512b20b8-cbb1-4150-bc1e-e31df9fdc93d,Gokul Chaurasia,They are doing fraud with people. customers do not want to continue their subscription still auto debit applied without customer concern.,1,1,,2024-06-10 16:27:00,
c7c2f4a1-e818-421e-877e-2849ef14073e,Tamlyn Tammy,Perfect,5,0,8.63.0 build 16 50390,2024-06-10 16:26:05,8.63.0 build 16 50390
a305b678-4470-4fbd-86ff-6d9dd3cbe59d,leanna rumfelt,❤️❤️❤️❤️❤️,5,0,8.117.0 build 3 50695,2024-06-10 16:09:48,8.117.0 build 3 50695
3ebd527f-6fb6-4277-810a-120d0dbbf21c,Onyedikachi Okoro,Because you can download anything you need,5,0,,2024-06-10 16:08:50,
8b98e59e-86b0-4035-bbaf-3782ec0cab72,DEEGRAJ HAZARIKA,Atcha app hain par sab movie negi melta,3,0,8.117.0 build 3 50695,2024-06-10 16:04:42,8.117.0 build 3 50695
2d04ba71-30c0-4b85-8f23-2a1703600778,Sylvia Birdum,Netflix is not bad it's kinda cool,5,0,8.117.0 build 3 50695,2024-06-10 16:01:49,8.117.0 build 3 50695
8aa1687a-3f0f-491e-84ef-90ed7fb5d6d9,Dennis Corsino,I use this mainly on my data and now it says I have to constantly connect to my home network even though I use it at work mostly. Worst update,1,0,8.117.0 build 3 50695,2024-06-10 15:56:41,8.117.0 build 3 50695
fb892391-8e4b-4c57-b0b8-f2c26d511416,Lokesh Sharma,Worst app ever I have seen in my life 🤣🤣🤣🤣🤣,1,0,8.117.0 build 3 50695,2024-06-10 15:48:26,8.117.0 build 3 50695
da11db6f-4741-4d59-9be9-400747617b4d,Mrs Rajni,:-)💩💩💩💩,1,0,7.120.6 build 63 35594,2024-06-10 15:47:50,7.120.6 build 63 35594
bef8d74b-e743-4416-99e2-93e7fe8669c0,Mathusela Shadreck,very good,5,0,,2024-06-10 15:33:13,
3a4c1654-4308-4214-9266-9c20db396f89,Peter Wolf,Stopped working,1,0,8.117.0 build 3 50695,2024-06-10 15:32:28,8.117.0 build 3 50695
73b2d5ce-e9de-4b36-b4dc-2520eec82ffa,Kalyani Jha,Very nice OTT,5,0,8.117.0 build 3 50695,2024-06-10 15:13:47,8.117.0 build 3 50695
8230c8db-7fd9-4c6b-ab4d-20f421c9e3b7,Antoinette Bodiro,Awesome,4,0,8.117.0 build 3 50695,2024-06-10 15:09:57,8.117.0 build 3 50695
471e10c1-d9ba-487e-882e-d0468eedf4a4,Anna Kakwele,I'm trying to long back in my account but it doesn't want what do I do ? 😭,1,0,8.117.0 build 3 50695,2024-06-10 15:05:29,8.117.0 build 3 50695
84ecaa35-b50e-4963-a6ee-f954ce83953b,swathi kanikicharla,Thanks Netflix for low price subscription and good quality films.,5,0,8.117.0 build 3 50695,2024-06-10 14:59:31,8.117.0 build 3 50695
07807439-c6ea-4873-a7bb-5b0f2885c4e7,Obedshred,Very reliable,5,0,,2024-06-10 14:57:43,
7a852280-be4a-455a-995b-65567afeb974,prasobh madappallil,App not opening in mobile devices,1,0,8.117.0 build 3 50695,2024-06-10 14:57:01,8.117.0 build 3 50695
7cebf070-4849-4d11-a32c-88ac9acb970c,Julián Villarreal Desentis,"Netflix has had an incredible downfall. Where a couple of years ago Netflix was the go to for entertainment, nowadays everytime I wish to see a movie, it is never on Netflix. Besides a ridiculously expensive membership, and a very limited amount of content. As of now I can not even access my own Netflix account, as Netflix is telling me that my device is not part of my household. Terrible app. Avoid at all costs.",1,1,8.117.0 build 3 50695,2024-06-10 14:52:36,8.117.0 build 3 50695
ff914721-26f8-476f-ada6-ab33f0ce7c17,Damar Kusuma,"My streaming plan suddenly gone, how to contact the service center??",3,0,8.95.2 build 17 50558,2024-06-10 14:49:37,8.95.2 build 17 50558
728032c3-cda6-4748-9bd9-27cfc3aa04fb,Oporoci,Can share.with people in other countries,1,0,8.109.0 build 7 50647,2024-06-10 14:48:11,8.109.0 build 7 50647
3b24fda9-c03c-4e45-85a6-b0c3c4e3f5de,DJ DEON (DJ DEON),like,5,0,8.105.0 build 15 50626,2024-06-10 14:47:01,8.105.0 build 15 50626
02098c5e-9830-43b0-8dab-a475d476dce2,Adib Saruja,"If you can introduce to change resolution of video,it will be great but no,You guys don't do it because you guys just a bunch of a hole.",3,0,,2024-06-10 14:20:13,
26dbdd59-921a-46e9-b961-7e09df6e0c37,Justin Mingels,WWWWAAAAYYYYYYY too expensive for the content and no password sharing!!! Cancelling and only watching with free trial periods,1,0,8.117.0 build 3 50695,2024-06-10 14:19:33,8.117.0 build 3 50695
ebeca56d-5264-4ad4-b70b-ba290d4f2ebf,Dee Fault,"since the update i cant use my family's netflix account because ive been going to college outside our province. it says that the device isnt part of the netflix household, and just offers 14 days of usage. netflix trash",1,0,8.117.0 build 3 50695,2024-06-10 14:09:07,8.117.0 build 3 50695
5e353093-b854-4213-a9fd-fb7610c2beaa,Swity Jodha,Why all the after movies are not on Netflix it's so sad,5,0,8.117.0 build 3 50695,2024-06-10 14:07:26,8.117.0 build 3 50695
a99c80cc-0682-496e-9cd6-0f736d0680be,johnny salcedo,How many users are in my account?,5,0,,2024-06-10 14:04:43,
fd1d4172-8e1b-4ae0-8758-2369aa9be2d5,Jami “BionicB”,"Used to be a fantastic app, until recently when you started forcing mobile games on my phone & tablet. I got Netflix for the movies & TV shows, not gaming. I'll edit the review & stars once things are fixed. Maybe an opt-out button if you're not into games?",3,0,8.117.0 build 3 50695,2024-06-10 13:34:55,8.117.0 build 3 50695
b1f63862-ecd8-468a-8946-e76c2d7c4dbd,Vincent Kimuge,Very difficult to sign out...after writing email and passwords....then it says paste it to the browser to finish signing...... very boring......I am tired downloading and deleting... because they don't allow me to sign in completely instead they wasted my time,1,0,,2024-06-10 13:34:17,
e9467d9e-2e0e-4a4a-9a86-f2035463c0ed,Elizabeth Lewczenko,Great,5,0,8.105.0 build 15 50626,2024-06-10 13:27:12,8.105.0 build 15 50626
cf43fc6d-e98f-485b-ad7e-e22bea1f796b,James Gamarano,Netflix's kids videos are so much fun for kids,5,0,8.117.0 build 3 50695,2024-06-10 13:21:25,8.117.0 build 3 50695
96bd927c-0c5d-4996-96c0-8b20f02eac8b,Johannah Maila,Good,5,0,8.117.0 build 3 50695,2024-06-10 13:21:23,8.117.0 build 3 50695
fd982348-2653-4ea0-95c6-a5f76fad3674,Deepak Narwade,Not working my mobile,1,0,8.117.0 build 3 50695,2024-06-10 13:20:04,8.117.0 build 3 50695
2dc44c2c-3ccb-498b-bff9-c0715e72c5eb,SHIVALAK Mahto,I like it,5,0,,2024-06-10 12:56:50,
969ee80a-81d1-437d-bd2e-371087d5431a,SALOMO KONDJILA,Small screen is not available on Galaxy A34... I have to restart everytime I try to run other apps.,2,0,,2024-06-10 12:31:47,
5ff7f4a1-d5ac-45eb-8001-cf7ba7f42ddf,Dmitrii Levchenko,"Terrible, can't broadcast to TV, that's a shame!",1,0,8.116.0 build 8 50690,2024-06-10 12:18:07,8.116.0 build 8 50690
1b35da66-4e50-4560-8471-1efd2310ad26,Nelum Hetti Mudiyanselage,👍,5,0,,2024-06-10 12:17:35,
5afa5d01-6d93-4f73-b81b-c1aba0264c3a,Tom Giles,Why isn't the app working on my phone won't load at all but works on my tv,2,0,8.117.0 build 3 50695,2024-06-10 12:11:03,8.117.0 build 3 50695
6c576470-9724-4ce0-b171-14d6205a178a,Dominic Vargas,Should-be-illegal bait & switch tactics,1,0,8.115.2 build 6 50688,2024-06-10 12:06:43,8.115.2 build 6 50688
7dec2268-8f2c-49ee-b37e-ecff5f715761,Kate Cherkasova,I can't login to my accounts! Tried all my devices and its still not working!! What's the problem with your services ?,1,0,,2024-06-10 12:00:53,
9129f2bf-6001-4b3b-a6fe-534e90235015,Ani Fathima,Good,5,0,,2024-06-10 11:58:04,
b3c439ce-98bf-401b-8eda-446165b041ff,Sorie Turay,Hi how are you watching movies with Netflix on it,2,0,,2024-06-10 11:53:49,
b816e780-4813-419e-9440-b0e813e9a0a4,Rajat Sain,👍🙏,5,0,8.117.0 build 3 50695,2024-06-10 11:49:58,8.117.0 build 3 50695
77f75a71-050a-4312-ad7a-e96992d153f4,Kopila Gautam,movie,5,0,,2024-06-10 11:49:48,
96de2f54-205e-4c16-b7cf-a72f4af24131,Tumpa Deb Roy,This is a very good App,5,0,8.108.0 build 2 50642,2024-06-10 11:46:34,8.108.0 build 2 50642
0529e00a-4262-4392-9dda-3a34042ca023,Navidad shadow,Good,5,0,,2024-06-10 11:43:27,
ee7a8e8c-1d11-41f4-b51b-ffc11f5f3020,Sung Jin-woo,"I can't login to my account even after I just bought the subscription, worst experience ever !",1,0,8.117.0 build 3 50695,2024-06-10 11:25:30,8.117.0 build 3 50695
708acad9-0a13-44fe-8bab-ce2bec2ea809,xanderisrael epis,open,5,0,8.117.0 build 3 50695,2024-06-10 11:07:13,8.117.0 build 3 50695
6147127d-405c-4215-b58a-1fed1d385f74,Alvin Amacna,Annoying Netflix hard to set my account always update required.. 👎👎👎,1,0,,2024-06-10 10:55:08,
cd602914-95f8-4193-a17d-da926eb701a0,Madhu Dhanarakala,Good,5,0,8.117.0 build 3 50695,2024-06-10 10:51:23,8.117.0 build 3 50695
69829269-a008-4a4c-b70d-97f5a51a12e9,Zunaira Ajwa,Best app ever ❤,5,0,8.117.0 build 3 50695,2024-06-10 10:45:26,8.117.0 build 3 50695
685db108-c8f1-4918-8fc1-a7dfc0cf007f,Ranjit Biswas,Please apply Hindi dubbed please please please please,5,0,8.118.0 build 5 50699,2024-06-10 10:45:05,8.118.0 build 5 50699
c0a7328c-f9d8-4bc7-9da3-e68518eaadba,Amy Honrade,Easy access. Downloadable movies.,5,0,8.117.0 build 3 50695,2024-06-10 10:18:21,8.117.0 build 3 50695
439742dc-aeee-425f-b6c2-5b5c9ae4e72c,Ramakati Mathiane,everytime I login it's need to be updated and that boring,1,0,,2024-06-10 09:54:07,
4b483750-2c88-4a23-8b00-892a585ee3a9,Pargavi,Worst,1,0,8.117.0 build 3 50695,2024-06-10 09:41:43,8.117.0 build 3 50695
113515f6-8600-4b24-91d7-90cf09c2164e,Levon Sargsyan,"Best of all, the only missing is that most of the cinemas here do not do not translate English into another language.",4,0,8.117.0 build 3 50695,2024-06-10 09:37:39,8.117.0 build 3 50695
a51d8f72-fdf3-4912-8b43-bc18242103a8,Hannah Longstaff,"I really love this app because everything is so cool about it,but for months now I have not been able to open my account on my Android phone,it keep saying a code will be sent to the number attached to the account,but I never received it,it's really sad,is it that Netflix cannot be on Android phone anymore?",5,0,,2024-06-10 09:31:21,
1024773c-53ce-4d55-bdc1-2d8e5d47b309,mary ann piano,100% not watching any of movie I cannot found what's real Apps of the Netflix....,5,0,,2024-06-10 09:28:31,
70f9b350-c1b0-4159-a868-32e4a680e665,Adarsh,Too much headache to login in different devices.... Shows to buy plan even after buying one.... Too expensive.... And no good games from Netflix are compatible with my phone.......,3,0,8.117.0 build 3 50695,2024-06-10 09:27:57,8.117.0 build 3 50695
601f2165-8288-4850-ac58-630f155dc202,Shrey Paneri,Cant use Netflix when i am away from home,1,0,8.8.0 build 9 40070,2024-06-10 09:24:34,8.8.0 build 9 40070
8930d204-003d-4b02-bb10-158e0d8e7ecb,Sheena Watts,"App used to work fine, since you've changed the pricing the standard £4.99 will no longer allow me to cast from my phone. And you are forcing me to pay £10.99. I would have happily put up with some adverts but I don't have that option. I don't see why you're not allowing me to watch adverts via casting my phone.",1,0,8.117.0 build 3 50695,2024-06-10 09:05:08,8.117.0 build 3 50695
303d667c-7860-4b7d-ab27-1820341e0cff,Joydeb Sarkar,Nice,5,0,,2024-06-10 08:21:32,
8bfc3ad0-8a4f-49cb-913d-c7e45b5b15d5,Gaurav Sharma,Bekar,1,0,8.117.0 build 3 50695,2024-06-10 08:00:19,8.117.0 build 3 50695
6a3f6744-c6e4-4916-886c-f6a99055a184,Ranjit Das,Super,2,0,7.120.6 build 63 35594,2024-06-10 07:53:43,7.120.6 build 63 35594
adf546ac-4748-4a23-8739-4534ef91d8d3,Tarak Mahata,Singh up is so difficult,1,0,,2024-06-10 07:47:13,
f8929dd7-5a14-4345-94e3-0d4e0e67177d,Aashish Singh,Good,5,0,8.110.2 build 8 50655,2024-06-10 07:46:56,8.110.2 build 8 50655
76e2499f-c565-4ef1-b8fe-0d20f49f02a3,Mohamed Fakhrry,Very disgusting,1,0,8.82.1 build 15 50484,2024-06-10 07:36:29,8.82.1 build 15 50484
8af1d639-d735-4829-8c43-87c61d842e12,Marc Steele,"Really poor, waited w8 months and then closed my account without warning and then had the nerve to still try and charge me £20 a month, won't let me watch anything or sign in",1,0,8.117.0 build 3 50695,2024-06-10 07:35:31,8.117.0 build 3 50695
10717dfb-15bf-4295-be8e-dd0452e0a3d2,Natalizio José Maria de Jesus da Costa dos Reis,"Good app, good movie❤",5,0,,2024-06-10 07:09:54,
0bbc7681-4ef2-4c9a-985a-eb7786624658,Gurbhej Gill,Jis app is amazing but the app has a virus my mobile is turning off when I am using this app,1,0,8.117.0 build 3 50695,2024-06-10 07:06:35,8.117.0 build 3 50695
386cdd5b-4573-4cac-a283-e93e924a149c,Densley Richardson,There is always room for improvement,4,0,8.117.0 build 3 50695,2024-06-10 07:04:06,8.117.0 build 3 50695
a9f80bc9-9488-4cf1-8ab5-67b0fa657d5d,Ankah Rose,Very good,5,0,,2024-06-10 07:00:03,
c1f58d39-097d-47f2-a22d-750f10178d56,Cherry Burdeos,Vry good,5,0,,2024-06-10 06:49:44,
4f1179a8-676f-4a1b-b17d-7e7c597696f4,Sandra Uruakpa,I love this app,5,0,,2024-06-10 06:48:11,
1a092f69-dece-4d7b-910d-64d3072cf63b,Firojkanta Pradhan,My favourite apps,5,0,,2024-06-10 06:28:47,
c9c4727a-3b7b-4b88-bf4b-2149cac91803,Julius Aiden Tibayan,"I'll give this app 3 stars because my favorite movies and TV series are no longer in Netflix. Like SpongeBob SquarePants, this film only has 3 seasons instead of 14. And Despicable Me, Despicable Me 1 2 and 3 are no longer in Netflix too.",3,0,8.9.1 build 14 40080,2024-06-10 06:22:33,8.9.1 build 14 40080
4c29879b-6e3b-4689-a0c9-33674c39fce7,Raghu Rag,We want kannada movies,1,0,8.114.0 build 19 50680,2024-06-10 06:08:42,8.114.0 build 19 50680
9cab8110-ad7e-4c94-8c5d-11e402019bce,Mahi Singh,Changing plans is not so easy so i have deleted the app,1,0,8.117.0 build 3 50695,2024-06-10 05:51:23,8.117.0 build 3 50695
c8ba2fc6-e95a-412c-b300-bdd0d705799c,Vicky Meshram,Good,5,0,8.117.0 build 3 50695,2024-06-10 05:50:03,8.117.0 build 3 50695
4fd04bf3-55d0-4b05-a824-507edcc69d53,Megan Landingin,its so happy too us im wach a movie. Jul. B. N. M. C. B. V. F. G. H. 😛😛😛😛💓🌹💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️.,5,0,,2024-06-10 05:41:33,
8e84dd34-4846-4bd7-b986-6e23f733d4a6,Vipul Dantani,Free app nice👍👏😊,4,0,,2024-06-10 05:39:18,
1a1d1de3-b2dc-431b-9d15-be9bc396873c,Manish Madan,Change how the subtitle preferences are changed in the app. I am clicking white but grey in profile A. But profile B shows white subtitles. So why the hell is profile A showing grey when grey is not even an option? I had this issue on another phone too. Where all do you want me to change subtitle settings? Piece of....y'all are. Big tech is nothing but BS. Losers.,1,0,8.118.0 build 5 50699,2024-06-10 05:39:15,8.118.0 build 5 50699
d23fd168-cf8c-4b8a-97dc-06cbb4e092b2,Mr. Aditya,Don't payment 💰 Do baar payment leta h 💩,1,0,,2024-06-10 05:37:31,
dade4f33-552c-44f0-8e0a-bcf3b367377d,Jeremy F,"Apps buggy, plus the millions of ads. Remember when we all got streaming services for no ads? Mine as well go back to cable.",1,0,8.117.0 build 3 50695,2024-06-10 05:28:55,8.117.0 build 3 50695
5a3083a8-ddcf-4cbe-af03-9059175c1d2c,Eppa janardhan,uw,5,0,,2024-06-10 05:21:31,
700e1cc5-b0a2-43d3-aea7-681ebb77e1ca,gege pita,"Ah okay ternyata kalau ada garis garis hijau dilayar dan macet , kamu tinggal restart handphone aja. Saat mulai kembali netflix semua normal kembali .",5,0,8.117.0 build 3 50695,2024-06-10 05:02:50,8.117.0 build 3 50695
cfb7625f-66ac-4e37-8571-32de84c6776d,The King,I love this AAP,5,0,,2024-06-10 04:37:19,
13e00c2c-4744-4209-a8ea-854c17c9a8d6,Fabio Fioravanti,"Not working while traveling!!! Due to the new single IP address policy it is a mess to use while traveling, blocked downloads and the constant error ""your account can't be used from this location"". Just terrible!",1,0,8.117.0 build 3 50695,2024-06-10 04:24:38,8.117.0 build 3 50695
1ab162e2-79be-42df-a6ac-7e55ac36e2d7,Thomas Jeffrey,"Stop trying to override the system brightness. Get rid of this feature now. It breaks constantly on my pixel 8 pro. The most current, native android phone. Ridiculous. I've had both too bright, and too dim issue. Ugh",1,0,8.117.0 build 3 50695,2024-06-10 04:06:53,8.117.0 build 3 50695
8ab6c6e6-854c-47c2-a6c2-476bd426b385,Anela P,This works aLOT!!,5,0,8.117.0 build 3 50695,2024-06-10 03:54:33,8.117.0 build 3 50695
fbfba8ae-12b4-4ab5-86ac-f744c0533ed0,Raul Garcia,Netflix discriminates against immigrants and their elderly families.,1,0,8.117.0 build 3 50695,2024-06-10 03:50:41,8.117.0 build 3 50695
aafc18ae-0146-4c6f-97a6-8e856fa8b203,Nat,I do not want any games on my netflix app I pay enough for it I am not a child and not interested in games,1,0,8.117.0 build 3 50695,2024-06-10 03:32:06,8.117.0 build 3 50695
92666583-2f0c-4cb6-98fa-30b9d98f5a62,KC Estillore,I can't sign in,1,0,8.117.0 build 3 50695,2024-06-10 03:19:48,8.117.0 build 3 50695
